標題,連結,來源,時間
颱風貝碧佳續增強日氣象廳：14日起影響沖繩| 國際 | 2024-09-11,https://news.google.com/read/CBMimgJBVV95cUxQQ0pvaVFuSVNqTkFFenNJZWRISWFuVkIxVGs5MHBTYTM0TWlBdUlKX19QcWVNRzlkaENSZU5tTW5MejVlb1JwczJVcXZYb1hVc0hwYlJaLXlDNXlyQ29vV054czA2N0JWSUR0cmU4anZpRzdmVEtac3lCOGw2UURfRnNvRjFmQnhlNXBmdEdQZVZHT290NTlhVFRaOXpXX1A2blktMnlYUUVncE0tVWJCMVllMkFNSTlBQ1RPcHhEVW1jM1liQUlTN0NsYjdCY2ZjeXZBZjRUX2JQa2VrQXlPWXNhbV9rYms0SW5YTExza1JQWE9WRFU0VGVYaHVJNG9fM1lxek5hU3lwRXlKdmY3WGQ0bmdSWW9MWGc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,10 天前
颱風來襲大氣不穩出現頭暈症狀小心得了“氣象病” | 國際 | 2024-09-03,https://news.google.com/read/CBMiuwJBVV95cUxQRG9aN3NNcE9jUHB4VVVsam82NW0yYmVpcGhGSUFVLUdMSER2VmpoazlCcXRPeThILUd5aVcwLVNvbUdJVFRkZ0dtQ2tjQncxc2trdWJLQjZPVVBPaURIYll3T2M2RWNXYVFyUndRaDFZbDF4VWJoQWozVG00aElLV0pqbGVuV1ZnMUZnR3ZHSUtqR2Qtd0VvZ1lMVktXNUFEUk1EMTktamZjRzJYYmR5QWdDdjJKSWwyVlMzcm5HSVgxZnBZY21NZWw1TVFJYkx6dTg0MG1EcmlGbGdhanNUb01tcU43MWg3R3k0VjFJSHdXRjZVRFBPazJUbG9yTjNUQkRXYm9OWWdfd2lLcWN1dHBILUpBTm9kUk5MUW1VSFFGeXEwSW9iemdkS0U1eVZBSGhJakNhWFMzakU?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,18 天前
魔羯颱風肆虐！緬甸軍政府罕見向國際求援 致命水災「已33人死亡」,https://news.google.com/read/CBMiWEFVX3lxTE0xU3ZpMVgyT0RwanZqa3NEeXU3ZVR1S1Z3Q1hDM1JWMHBqMDdRd1VlWDdNZ2dsZFhUMTFGQmVQWkJGdlhDZzB1R19rMGxvM2VhWkNUbXRBMno?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,三立新聞網 Setn.com,6 天前
珊珊颱風逼近 日本鹿兒島發特別警報 ANA及JAL取消近300航班,https://news.google.com/read/CBMilwNBVV95cUxNT0RRS3JJc1FQM1JENXEwYWxUcnNTNzBPbDRDSV9LMzVpLU8yOXJ2S3NLTi1jRGNmOEtkT0d2VGJsMXBGU0owVE1ybU9nbVYyNlNTYzZVd3dUbVBnZ2xycHRvaXY4V2F6bW1HM0JjLXFqUXZrc0NLWDl1LXgyN1pYUG5EeFRXNng5MG1feFJtamxlUlc3Q1pYMHpQOXNteUE2clVBbjBjeU5CREtZVXYwSVFfT2NsNEVWUnUyQkl0d29kZlR5M3diMHdLdDJOcWtFdnlmWXRPLXJFLXhxTkRYY0xuT3JXbnpZRVd0Z3ZIN3MyZWJzbzhWeDJmbUg1dFluV0ZTVFFOb0hXbS1ZdzI5NUYtQkV4aW56N0JLaFhFdm8tLTVISUJEME9EQmNEQU55eVRlQlpYQ01GMmRPR3VoZVh6Tnd4YkotSnhFQlVZN0Y4WC04SHNNMmg1Qk5BdDhaUGJROWRZSjRDa0xINmJZUnViYUxSeDkxc3VEQnhJemRUWHRaMVZVYWFrTVc5c29wX2o4T2txZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港01,8月28日
9月1日國際聚焦 颱風「珊珊」襲擊日本 至少6人喪生,https://news.google.com/read/CBMiYEFVX3lxTE1xUUVBckhnMUNaai1SMUxXbzFXTG9Qc3haWU9iOUUyYUNGNVdFaDBhcWhRS0dTb2Q3ZjJUbE9mNmVXTnF1MnZuS29qTThua0lTbWtjaG9nQUtHTjZCUnpyddIBZkFVX3lxTE96OFhYZDZtenk0cXBvQjRqMjAxZVJxcm9nOGZNTzZGSFljcU5GQXh6SXpETzl2N3lPemprTWx3VXgyRFNNNU1YY0NYbGRoUkhxY3V5OGJoVkg5TjZqUE9mOHRCRFJyZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,新唐人電視台,19 天前
颱風“珊珊”登陸日本九州數百萬人接疏散指示| 國際 | 2024-08-29,https://news.google.com/read/CBMiowJBVV95cUxQd2lPOHVLV25IM3FqS2cwUHFGRUtJWEdwTTVHanYza2hfUEVFMjFBaVVFZmhETnNqajVFRHJmWnE5QlRPYXVzRi1LSkNab1k3X1VSSDlrb0R1OEkzV3dyUVhOLWE4QmsyYWFoODVKVndieHdZbmJROEpxQVlBOUthSldCRnlzODZESTBOV3BRRTlqLW1WeTd3M1Z2SmFFTlZUWG5xOWdoS2MySmxjcElwWTZXTE5KVFZJS3dGQjFRRHlEYkVLd3BTX2xrc0xGQlFqVXFRODg0dFQ1eWZyYjVISTJXRmtQd0VFZ3EtSndva2xvUFB0NWdIaFVRVUdROTRRb0dmODh0OGlETml6YmNzS2h0S2FxN2M1M3VYQkV3VXFmRG8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,8月29日
8月28日國際聚焦 強颱風「珊珊」逼近 日本發布緊急警報,https://news.google.com/read/CBMiYEFVX3lxTFBOS0pBejBHYUhOWmpuc2IxZ2ZyXzMwTkQyc1dSRzdtSmhNdEFmUVZxQU5rNTJpUDllU1llRlF0eVJ3WWE3TUFPR1VjRnY4dUZlTEZYSU5RMFBfUmIxak8tUdIBZkFVX3lxTE5JdHdtZGlQR1hwNVpycmo4WjFXbGlwSmVEM1VldmJULUNyV3F1NThwbHZCQU9RNUk4LWtyR2ppTTBsb1JWVV9OUEN6Tkk2WlN2NmtCUkRqeXlySzR2VVVqRi1xdFM3QQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,新唐人電視台,8月29日
颱風「摩羯」已在越南造成197人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTE5zZWhfOG5GM1poRGM1Uk04R1pkaFcxbjYzNXBRbjdPWk5BelJyY0lObkd3VVdoUkctVUEyRFRMNHJNdkxhR1l0UmgzZEVXb3RtdmZhWkd2YVdxRk5adzh3NXdvNUdkdWZXcW9GWE44OU8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,9 天前
颱風「摩羯」已致菲律賓12人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTE1WdGI2aUpmWEJITFljVVpJT1JDY0ZlbENZMjhrckxrTVdBbEtDT2RnY3JONXd1Wkhfd0NJbGZKWDBTVnprOXlkckJjRnE0Q0xCWmIxNGtwN1p1T3U4Zi1TTnA1WDRNRndGTjYwVXhqZU4?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,18 天前
颱風「珊珊」在日本造成7死127傷,https://news.google.com/read/CBMicEFVX3lxTE4zb3ZWNlZpR0x2UmZabzBQXzJkb0VjakxEQmREcGwtRnlJdXNqLV9tRlVQQTBRbHJ4aFRhaVZVcE9uQ0xrazhLVUt4X2J0NkNJMVloWkdtLUVCV0w1QnhRdDBqMUJGOUhXMHFEVHEtcE8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,20 天前
越南更正颱風「摩羯」導致死亡人數為291人,https://news.google.com/read/CBMicEFVX3lxTFB6dWtUNl9FQVpTTVRDZy1kUUVqNjJfSm5MeXRHbG1oV0M3LW8xMkJ0U3ZMZTRKR3ZkOV9ud2R0alBSSUI2dnJpTEhZck5wS05vZGFiSGdxQjJMUlFHRFZvYlR4QW1RZzhZQVF5R2RkdTk?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,4 天前
颱風「摩羯」已致菲律賓20人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTE9QS2VqOEpIUzdKOXVsdlQ1RGxWYkJSeFg2ZFRESm9qWUNOYnJzR0RaOS1QcXEtWEoyTVZyeGRkSFE1c1FLWlpEMDl0MFM5S3ZMN3pSSjA2NWdtQ1J6Z0JGTVVySmRNcl9FVnh3N2JFOTU?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,14 天前
颱風「摩羯」已在越南造成199人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTE9XanpvajEyNWFlWHZndlZEZWFTT3ZkOHl5R1JKaFB2QVZrRFdudzZPQ0wzWG5MTHNYSzJWaEN6ZHdTc3IwUFJlUzJvYVkzRHNvc1NMSlREMjhOVjk2c1VmdDJLNF92ekxGc2twLWd1aTU?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,9 天前
颱風「摩羯」已致菲律賓16人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTFA1TVRVb0FRVF8xbDctMVV2ZEw1YWMxM0xzTzVYWnB2b2c4U2lnb0FwSHROanViQ0JxQk85aXZVSWZySHdjanV3U2l3cG02RWc0LThaZ2Z0ZEpGb0pPbzRQbWF6cnM4bmR0UkszSXBwa2o?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,15 天前
颱風「摩羯」已致越南64人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTFA0NkVYYmNWUzM4bGxjRmdQaHMtdXhLRWxKd2QzYTVyeTRYUWFNcENxS1ctQUcwUHhYYy04cFJVS2drYmxncUVTTnBfSDJyQXRvaU52aWJKY3FrcnBjUjRqSk95RnhMdWdNcE55U3J0Nnc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,12 天前
颱風普拉桑2次登陸中國上海多地啟動六停| 國際 | 2024-09-20,https://news.google.com/read/CBMimAJBVV95cUxOVHpWV0pNemJieGhxb3hNbGd4TlJhSHBHODgwUzNCSHRKQi1sQlV3RlRjQlVvZ2ZFbnY5cXJEeUhGMUFoNmtiblRKSk1icUpORDM1SFA0bUthcEtlcWhEcGcxQVlkdEU0czhYaXdLeGhrUXMxcGQ0MVFzdzRoeTZGeTd5Qkp0cXkxeEJ4SlNjY2FrN2k3aEVVa1FhY2ZqN2EtVVNYdjFEMnM1RVB0T1BhRkZvcUZMaEZSUFVjYTdEZ3JQQlV2Z0M2R1U5ZEkwcFZ6QVZvU05tVFRDeUpJdzBtVnNYLTdTUjk1YkFFQVdZS2xkN0VweWVMWnlON3g4RVlvcC1OSUZNMl9nQktRNXlEX0hNYzhBa1I2?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,19 小時前
颱風「摩羯」已致越南140餘人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTFBrZDBDa0Q2TERRRzdidHFBQzAyVnhzSG5IeUtXQ2lTa255NzluWWJRUFdUX1JFVTJZS0JtS1ltVzN6eFl2eUR3VkxWelhQZ2hIY25CMEljWkNHOEU5T2Z2MjhGVGFrVVJYMzNxLXQzSTQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,10 天前
颱風摩羯襲菲馬尼拉停工停課| 國際 | 2024-09-02,https://news.google.com/read/CBMi2wFBVV95cUxNWXJ4UGdWbEpuTGtCdE1QNzFYdTMzYm5fUS0wYkVZSzQxNW5MLURLckxJUXYyV1NyLUJWY3lBY2JTbFg0d2FUbl9jamEtOTBhSkwweU4wYkxXcEJOOWJPUTQtYXl4SWFLMmVCdVRhcUM0TEFxMzdtZ2ZXX1NyRF9HdVdvY0JHRUxxNm1RLWVHMkhtSEZEcTM2OVlzNENKbzBOZzdsdG9DOWJzalF6ZEd2dXVGbXpSdWMyU19pZW1WZUlQamxZclh4Vm1vNzlfYlJqNFItRng4dXJOSWs?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,19 天前
珊珊颱風｜航班冒風雨降落福岡 機內劇烈搖晃嚇壞乘客片段曝光,https://news.google.com/read/CBMiuwNBVV95cUxOMm9JUE1PMkRILXBBODNtaC1uMDhlOFdrbXNvZUNnVVBmQ3EzU19sTWI3WWZLb2gwZmNWaldLQm95OHpSOW5ieVlVRDdmTjBONkd1RllHbjhHTWVrMGJGOU13akJKMkFyWmxIR1hXMExaYTVXMmlLaTBWdmN2bzk4eUx3LVdKTmphYUthTEdfZW5qbWVPU0ZKVm1Lc29ySnh2bG5BWHF5ZTZaVnJVOW4zT0w4V3p6ZFIwNjFYS3JFa2U4Q2Y5NUx2eXJfdFlzbE04U25ScVNXRFlZbTBaRjB0Sks0UURvdk04ZUZZd0FGS185RnV5dFRGRVFyY2dFaVFsMFFpeVlPdUQ1QTducWRrallmVTIyQUpNWTVVcmswMVE1T3oxU3JPOEZkcGVORFFUc2VVVEtSRnI0MWJZYzdKVlpxeGJqdHVYNjdsRDNncExNeWhLbGtQWHMydDJodFJpWG5MSlRCb2hYR2hhVjFUVU4xUWZxczBsRFlUUl9rWmxxN1ItWUJjMmxIN1VNMks4VHpBbTRLd3JYdzVlTXpuWVF2SWp3dG1QbWhoZFpqa3FGM0JJYUxoZlU4Yw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港01,8月31日
颱風摩羯｜越南周六暫時關閉北部4機場 包括河內國際機場,https://news.google.com/read/CBMimANBVV95cUxNYy1pVWpMUmQ5WFR4Q09sN3Y4c1JzNmZ4UkZ1N2Rrd21wOWlqMXUtRkd1ZWNsdjBIRmplMHQ2dXVwOWJPT3VGQ0c3WDJ4V2c3bzFBaExkcF9nWDZwQ0Z4UWp2aDAtX2FjaGxMYm5RTE0wRVpXYnNHbkNzRVBuaUVTZTBNVXR5Q09xb0RFRC1CbDY4YnJFeG5aRUZ6MTU3TXp5R2JxOW5JeGtieFdXbTFNSTZMTm03ck9Fam5wR3N3RUJ3Uk1hNW44TU82S052MTFtZmphVk03X1hqSmRMQmhSYnZjVTBZU3QyYmMtLXRQRE5aZkw5eGVaWUU0eDU0WDdVOU4xQ2dENXFmT2hCMk91dVpXQkpkTUlfZ3VBYlVJMzNmZW05RzdPTTRkZDBzVGQ4TXRTN280Y296TmYtMVN4em83NTFSQ2MwanFPUkpCNHFrTXBpdTB4cm5tZDhCU2V2VWpZNDV1NnViWk1SajNwUWMxMlkwb09aNXNxQmItdlJjUDRVNk53VDNQRzJQSmg3VHVvaWtYalQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港01,15 天前
颱風“摩羯”致越南洪水中國外交部否認未協調就泄洪| 國際 | 2024-09-12,https://news.google.com/read/CBMirwJBVV95cUxOTTNrRHozTnNxUUJhQkRHeFBXVGRPQVBfem4tREI4SFFGRDVJbmo4a05iNXA0cEdWOVFabnk4WVhNQm9BMjhYMzNMN3E3b2JCVC1NT0s5SHJ5NmtRUUdLcG5vVzZxazZ6UnF5V2lCRnk2RDQ0cE1uanExUVg3LUJKRy13V0Jid3pxN3VxU2ZyTktlRlpDV1ZrU3dyTlU2SkI0VzlOUGUwNmVQVW5IeEl2NjZZODRnczdzazB4UGhqU1U3UmJlZGVCbzh2c0lWaF96Qm9hRFZBV3FNTmNoOGl4Ti1US2N0T05yRkROM2VmbU01M25NQkRiSW5EcEFrbjl2d0cxdGhfSVJhbGtvT3hNT25oRk5nR3VtM3Q5X2lxek9qeWtfT3JTeTRQOUhqZXM?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,9 天前
超強颱風摩羯｜考評局：今日下午國際及專業考試改期- 港聞,https://news.google.com/read/CBMiekFVX3lxTFBheU13SjhuWHluQ3ZEcVN2WmNjY0laQ3ZVTTdJeWhScWhEaEdwUlF4bzhPemJTQTk1X08yLVJZVS1MODRENzBGR2NsbHl5VHB4UlZXSF9nMlVUNHRoc1l5anRPYzJsYXNydGJndG14YjJBeENPbWxDTVBR?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,點新聞,16 天前
颱風「珊珊」已致日本4人死亡- 國際,https://news.google.com/read/CBMicEFVX3lxTE43Ym16WUVTeS1SYXdGd254VFFBV3AzdWdlblJFS0xwQXFYaFh5OEh2eHAybUZwRnliMkw5bllmbGZoWHJFbmtISlYtcVhVUS1wbm5HNjI2UEJLOE82R2pYSlJ3WmhPYjlqU2VGZkJxZjg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,8月30日
颱風珊珊｜珊珊變為熱帶低壓仍帶來大雨 JR新幹線班次未復常,https://news.google.com/read/CBMikgNBVV95cUxNS0t6VXQyTTNKR1REMTJ0eGt4WmUtZWY2Zl9hU0QyaXp1ZDVsQnBEUFhYcVZsY3pkQkY2VndKSkpOb0R4VzdodDJCS2QyQ1VxUDZ1ZThYM3pIcFlJS3JEM0RWaTJJSG5jak05Rm5yTFZucmFmR3VFWWU4X0lheTFNcWxuU2NzZmhsRnFWQWR2bTJLYW1VQlp1RWpnZmx2Q2owYWJnX0dVVjFTNHdCX0twbGdIM3FqeE9jcEhHdTE4enp3MWxkeDU4RGVtV3Q1bDJuYWhYRVNJRkNtSF9xdGtFVDd3ZzQ4WEJkd3k0WXpNV1MyVE9CbGVXTEFWY3lQTEcwNXh2OWRIcFJ4QmstdHRkUy1aZzYtbTNPdllabGxjT2RVUlFSY01Bc2YtV2RMVkMteEJsRVRPc01xeWdtdnY4c0JqdDg2UkE2dEZwVDNNb2EwdjJwVW8xaUt0WTZpYXc1VnFuOWdLd25vczhzMHNnN1FEMWw1ZDRua3BBNFJIWEZTZXBKTUQzdURKNlZXM1hKalE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,AM730,20 天前
颱風摩羯｜登陸越南北部致4死78傷 工業重鎮海防市停電,https://news.google.com/read/CBMiowNBVV95cUxPbGxnUE56LUpfTVROS2lzZGNJWGZzblhMZDlPX01odFh1cG9seHp6OGJnWVF5M0w1TUZaNW9YRzRpaGFITUtHM3VlOFp5MmRCQ0QzNHNyMFVZZlNjb1NmUEljOTVqZ2hwaEQwaXJEenRUX05heXZ2c0Z6ekhQazlmdE5zcVowQlpzXy1taTFlRU1SWlB5ZDFHemN3X2M0ZmRmR3JWRlZNeHBJVVZHMXZxWkt3Q0JBY0NGQi1jVXZKSHR5SjNrTE9EVHY4ZWxhWFh5NWs3YjVjWUpiYURQTG40SXpORElxUHdPQTdQaUdxdDB5V0dNdE5TbWJESlltdjA1U21HMkQycW9BRjAxUFBsQllCZk9EMDRHc0VwejFTUl9RR1Jzc2dZanFrbnQyR1pkZGNTRWlGRjN6WXg3NU1GYTR0STB6SEVLQWEtLWwzN0I0MFowMjZUYUZCN25NdVI2MzFSRjVfZ2g2TWFMZTQ2cWZfeWNCMVhYeGxCV0l1VkdvNkdaVlpWTFJzZ1lFMzVMRmNJSmplNkZZd0VrUnNhTEl4SQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星島日報,14 天前
颱風珊珊襲日本 6死110傷1失蹤 東京目黑川發洪水警報,https://news.google.com/read/CBMi5gJBVV95cUxOQjZpWW5idEdfMUZIY29Sa29kQjY3N2lqOWMtQU11U21DelNWd1V1V2xOOUdidDVKMS0wS3V6aHBSUXRWdHVwQWdUU2VVN0JjN2pRZF9HWmFQdlNqTHAwdEFtLUdDQlZCN0RUU09aZVFJT1Q0WXI5b0piOXdaM25QNUVuQTRuejMtZnFYRXhXSXNkY2twd0RtLTVaWHVSX1JvNWZaLVdlX0xzU2V0YzlNV3ZULTd0YXNtbC1VWkU1dTgxTVdoeVlwMWxpY0tlY05aMFFTR3Vvem5fbk91cm4tZ3FjdURTdmxNY1prSWNvVzJ1eUNsQm94bHVzUDQwdVJmejNlTG4wUXBEYzY5bGhTV0tHSm13bWVjSEVqVVZTb1pLejlfaW9yVEhXUXJmVU9TTUhzdnpKY09tYVQ2UWR4UkM3MFN0MkRlUXZBY3pVb1RzbE5fMHBoeU9HY1VBbUJHVGtlb0t3?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,AM730,8月31日
颱風珊珊吹襲日本陸空交通受阻 各地新幹線會陸續停駛（不斷更新）,https://news.google.com/read/CBMitANBVV95cUxObXR0MGJkVlZFanZ5cHNDTEpTUlFCUFRSNWx3YW1McTJqaVdWN0I1NkNfZzExTVZFSEFXNWhEcmlkZWJGUDh1WFpkUGNyM2xYSEtTUklSdmZHNVVnNU5KdUhIbE8yd3QtOE5NU1p0RlByZEhScmJIaC1DUUotNjFtM3FXUkJoMzNKN1lpbUFXR29FaHdmWjMwdVQ1bkVrM04xSS14T0Z0aGhDZjhrbklEejE1QWQzSGtyVW5kOWp0RDNFZlhQdkFZOWhxUkx6VHUzMEI4SG9GcFBwZ29iYjhrWkpaNVZ5cEl4MFZ6Z0owMUhoZmVuNzJVd3NWMGlUbUFZVHd4T0JmQTJjekN1dmFieTZwYkRiaGFwaDE0Mm1yY1dvUm82UVR1U2tMTFVaYkxqMXJENnZGeVVVeklTeGt6aXdjRGFrbDl1c3dYZGVUdEZzekYtSTZNN3ZIX3pvaGVoSmpwdVl4RzdEcUZRVFVKVm5JQ01VWEN2RHlMUzJiU2FBRGMxWjIyTEs1Ri1OejhwcWtxRlVkdk9leTZ5Vm9NaWxtUzk3SWdKeGhLS1h5T0M2NWZB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,AM730,8月28日
颱風珊珊將吹襲日本 陸空交通周三起或受阻,https://news.google.com/read/CBMixgJBVV95cUxNakFvWk9nSHRXUnZUU0Z6V0RzSHhldzBobHhJUzB4M1FhOVNFMU80ZVAwRHJDWXRGYk9uSFB2cnVUVjdqRVU1RzRLVEVlaXpUenhYcDZpbEYwS1lQR3l2d290Nl9yRWl4N3o2SktCd2JLbF9XSnYzbnZoZGc1U2FEekRFLUowUlFfSWlqbDVpZkFOUTA2eXpiQ2lCNVZfa0pIeHFXbzBWUG9BRmVLWXZHOE9ib1dBVHA0akJ6czJXMUhHYTk5QnFXYUJwZ1RuWlhPTVZxQjYwcFpOb0pYaGRuTUc1RlNlY3VJTThZX1l0SVBEUV9DRGNwU2ZoNF9ZTUt4VWhOM1FQNWxLY1BFYkVUWi1CM3B3SVRRUC05TnRhR1dVck9MZ1MwV2xTU0xENng0a3Nqd2ZFdVI0YU5zS2p3bEtMU0kxUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,AM730,8月26日
誇張！摩羯颱風重創海南島 18樓陽台變「太空」,https://news.google.com/read/CBMiZkFVX3lxTE5WVnAxN2RwbzNMbVhuRWdvLTRjTHQxLVBYcHNCUVV1bUF4RkdtLWl1eXlKZmdMLU44UW5uS3g4N0draFVyZlhCSk55Z3JKR2Fwak9MR0FfaUE5YUQyamZvYXMzcnYyd9IBa0FVX3lxTFBSbWhqejlOcTdybEEweHJHelJuQUFpVmtHaHlsdG53TEN0ZkVwTHl1MUdPR2N5bHYzcmVwSG5fQ3liWHpYWmM2VS1LM3ZiZmNJSzZPLUdBdzVocnJxR05ISW45amtrM05hNS13?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,12 天前
摩羯颱風致命洪災！緬甸33人死亡 軍政府向國際求援,https://news.google.com/read/CBMiU0FVX3lxTFBUMnc0NzN5Q0RJNEFXOV9kWWdYYlJlQTVHWlRBUkpGVk1YbzJxU0dlQ1FiQ3JKRk96UHAtVmJfaWNWV3diZm9iQWE2SUM1UkVTbTVV?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,東森新聞,7 天前
颶風橫掃產油區 國際油價上揚,https://news.google.com/read/CBMiWkFVX3lxTFBFd2gyT3FDSnBvZW9qb29IYUd4V1k2T2Z3OU1kZktIZnRoQms2Z1c1eHBNMFlXUXdjckwtaTYyYzNpTmtvcFJSd3RNUHRudnJHd2d2NkdsaVpfQdIBX0FVX3lxTE5ZcUFFY1dhWXVxcDJmZWJRVzBuWXNzRnd0U2w4LTcyMTRWbnM5NDduVDFwa3REamJIcVFLaG80Z1JjZjdacEU3eWhzZmhLQlRIaG56eXJQbHk0SVNYdWFz?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,經濟日報,9 天前
墨西哥灣有可能形成颶風、國際油價由低谷反彈逾1％,https://news.google.com/read/CBMiX0FVX3lxTFBrUGEwS0VjU2Z0bjVfejJqMEZsTms3eXVibWtzYjhmWFZ1OVQtY3BDQTJySHpaQzg1R0MxS0E2QjR0bkliTktZQkNBbVlhdmpHVGNlMHZ3TVE2dmdscl93?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,工商時報,12 天前
颶風衝擊美墨西哥灣生產 國際油價上漲約2％,https://news.google.com/read/CBMiX0FVX3lxTE5sUFItS2RXdW5MN2llMnkycnY0NjltNGRLWm8zNndmUGlWOW1TUzYwRl9DTzdDT1Roci1YNUxYNFRveFdvQ1RtMG8wZVh0clpLbXZWSUZCY3RhbkVTZE5j0gFkQVVfeXFMTXVOeHV0Q09NNVBJWjBpUTNvMDVJV3o4Y01Mdm55ZU9XYWJUbHZMTDBBVkszOWR4YWVTUVlvS1hJdEJHZ3hSdEZnQ1RJTGJrcmR4TGdxZ3pPVEwwNTNkUmhKTXQ5YQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由財經,8 天前
多空因素交織！颶風威脅激勵油價自2021年低點彈漲 惟需求疲軟前景仍遭看淡,https://news.google.com/read/CBMiT0FVX3lxTFBld21hSkNGR1J6djJuZXRBY04yaXNZMkVFZk1YVW9hV3lGNGFwTnNXRGYwaEtjeUVVVGZYRTkxT2FndzdHWi1vWnk5R1FSZTQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Anue鉅亨,10 天前
颶風弗朗辛襲捲美國路州 電線竿彎成60度30萬戶停電,https://news.google.com/read/CBMihwFBVV95cUxNSHRIdHdQZ1FhVVJLNmNfUGdRLW1aaVZuOG9reW5BN0Z3UVRJQ0JJUEtaVmxldE9GM3BpMEFhZjc2eXdFeWhVa09zN3R2YmNVRWRyekZIYVlGa0FnamlvSWk0bEI0WldQYVNHelZMUTlPTlNPMldjOXpmbnFnRk9sWVhNN0Y4dE0?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,壹蘋新聞網,9 天前
颶風橫掃產油區 國際油價上揚,https://news.google.com/read/CBMiS0FVX3lxTE1lcktzUXUtbW9uN0MwSnhETENJcVduRUxRRUlnX1c0SmlLaTZkOHlIWXhYWWdVeF9sTVlWSW13X3FEMEJnZWZGektxcw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,FTNN新聞網,9 天前
二級颶風弗朗辛襲擊路易斯安那州,https://news.google.com/read/CBMiggJBVV95cUxQckdSdEphby13Um5OQ0MtdklxN09vdE42WnBoSlV0dzBDM01jLTRCbXYxOWlyaG93cXNDbmN5dGtYcllBR2o4N25LMjhHN3RCVDAycGVHdUY2eFBKbTJTRjNabU1SQjc2LUJJR2dTZnlKRkgzV3JaYlVCSkhZUHUtellEbGNORGtWVU1XZ3hWSlE0YUMzQTU0M3l0WjVaTmVsTHFvSnFOTVB5SDhRbTRjb2xsaG9hMHRJa2sySm5OcExTSHZvV0NPLXVqekc2aUg0NmlyM1p2amtad0JtSDlYVEtmdS04S0dPRDhCVENGYUZ0WjctSzBhQTZEOHRQVjFXUHc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Wall Street Journal,9 天前
颶風衝擊墨西哥灣石油生產 國際油價勁揚,https://news.google.com/read/CBMiTEFVX3lxTFBmdHViYl9nX3MyVGFZblBPY2lIZENtXzNUQmE3bjQ1VzNTdGVWSmdBdkN3RW1rNjBxOTBpR1VXaFc4ZWgtV2tOaG5jZGM?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,風傳媒,8 天前
